,Unnamed: 0,Unnamed: 0.1,roles,companies,locations,experience,skills,skill index,min_experience,max_experience,avg_experience,labels
2338,2530,2536,Data Scientist,NETRADYNE,'Bangalore',2-6 ,"'python', 'it skills'",-1.0,2,6,4.0,3
2339,2531,2537,Data Scientist,Innominds Software Pvt Ltd,"'Hyderabad', 'Bangalore'",2-7 ,"'java', 'data science', 'python'",-1.0,2,7,4.5,3
2340,2532,2538,Data Scientist,Inference Labs,'Bangalore',2-3 ,"'r', 'python', 'sql', 'it skills'",-1.0,2,3,2.5,3
2352,2549,2555,Data Scientist,Global Talent Pool,'Bengaluru',2-4 ,"'computer science', 'data science', 'sql', 'python'",-1.0,2,4,3.0,3
2370,2573,2579,Senior Data Scientist,Acara Solutions Inc,'Bangalore',4-8 ,"'r', 'sql'",1.0,4,8,6.0,3
2375,2578,2584,Senior Data Scientist,Idexcel Technologies Private Limited,'Bangalore',3-8 ,"'it skills', 'python'",-1.0,3,8,5.5,3
2392,2600,2606,Data Scientist,Jubilant Foodworks,'Noida',2-5 ,"'data scientist', 'python'",-1.0,2,5,3.5,3
2397,2605,2611,Data Scientist,Lera Technologies Pvt.Ltd.,"'Hyderabad', ' Pune', 'Bangalore'",4-7 ,'python',-1.0,4,7,5.5,3
2400,2608,2614,Data Scientist,Eoraa & Co.,'Delhi',3-7 ,"'computer science', 'python'",-1.0,3,7,5.0,3
2401,2609,2615,Data Scientist Jobs,Right Step Consulting,'Noida',1-5 ,"'sql', 'python'",-1.0,1,5,3.0,3
2404,2614,2620,Associate Data Scientist,LogicPlum,'Trivandrum',2-7 ,"'sql', 'python', 'r'",-1.0,2,7,4.5,3
2413,2624,2630,Data Scientist,Soul Foundation,'Remote',7-8 ,'python',-1.0,7,8,7.5,3
2414,2625,2631,Data Scientist - SQL/ R/ Python,iMindYourBusiness,'Bangalore',4-8 ,"'sql', 'r', 'python'",-1.0,4,8,6.0,3
2415,2626,2632,Data Scientist - SQL/R/Python,iMindYourBusiness,'Bangalore',4-8 ,"'r', 'sql', 'python', 'data scientist'",1.0,4,8,6.0,3
2418,2629,2635,Data Scientist - SQL/R/Python,iMindYourBusiness,'Bangalore',4-8 ,'python',-1.0,4,8,6.0,3
2420,2631,2637,Data Scientist - Azure/Python/Power BI,Huptech Consultancy Services,"'Hyderabad', 'Bangalore'",2-4 ,"'python', 'sql'",-1.0,2,4,3.0,3
2422,2634,2640,Data Scientist Vacancies For a Multinational Company,Adecco India Private Limited,'Bangalore',1-6 ,"'python', 'sql'",-1.0,1,6,3.5,3
2442,2656,2662,Data Scientist - Python - Banking Domain,Huquo Consulting Pvt. Ltd,'Delhi',1-4 ,'python',-1.0,1,4,2.5,3
2445,2659,2665,Data Scientist,Bigshyft Hiring for Propellor.ai(ThinkBumblebee Analytics),"'Mumbai', ' New Delhi', 'Bangalore'",3-5 ,"'python', 'sql'",-1.0,3,5,4.0,3
2447,2661,2667,Data Scientist,Talent Corner HR Services Pvt Ltd,'Pune',2-4 ,"'sql', 'python'",-1.0,2,4,3.0,3
2448,2662,2668,Exciting opportunity in your Home town - Jamshedpur For Data Scientist,Talent Socio Bizcon LLP,'Jamshedpur\n',2-5 ,"'python', 'r', 'sql', 'it skills'",-1.0,2,5,3.5,3
2450,2664,2670,Data Scientist,Bigshyft Hiring for PayU Finance,"'Mumbai', ' Gurgaon', 'Bangalore'",2-5 ,"'python', 'sql'",-1.0,2,5,3.5,3
2467,2682,2688,Data Scientist,Stralynn Consulting Services,'Pune',3-5 ,"'python', 'r', 'sql'",-1.0,3,5,4.0,3
2472,2688,2694,Data Scientist,iSpatial Techno Solution Pvt ltd.,'Hyderabad',7-12 ,'python',-1.0,7,12,9.5,3
2474,2690,2696,R Data Scientist,Guidehouse India Private Ltd.,'Trivandrum',3-8 ,"'r', 'python', 'data scientist'",1.0,3,8,5.5,3
2477,2694,2700,Data Scientist,Zerogons Softwares India Pvt Ltd,'Pune',2-5 ,"'python', 'it skills'",-1.0,2,5,3.5,3
2491,2708,2714,DATA SCIENTIST,MapMyGenome,'Hyderabad',1-2 ,"'data scientist', 'computer science', 'big data', 'python'",-1.0,1,2,1.5,3
2507,2724,2730,Bioinformatics Data Scientist,Kovid BioAnalytics,'Pune',3-8 ,"'python', 'it skills'",-1.0,3,8,5.5,3
2514,2731,2737,Data Scientist,BlazeClan Technologies Pvt. Ltd,'Pune',8-13 ,"'python', 'computer science'",-1.0,8,13,10.5,3
2524,2742,2748,Data Scientist,Boppo Technologies Pvt. Ltd.,'Mumbai',1-3 ,"'java', 'r', 'sql'",-1.0,1,3,2.0,3
2526,2744,2750,R Data Scientist,GUIDEHOUSE INDIA PRIVATE LIMITED,'Trivandrum',3-8 ,'python',-1.0,3,8,5.5,3
2529,2747,2753,Hiring For Data Scientist _ Mumbai,Xoriant,'Mumbai',3-5 ,"'it skills', 'python', 'r', 'computer science'",-1.0,3,5,4.0,3
2531,2749,2755,Data Scientist,Diverse Lynx,'UttarPradesh',2-7 ,"'java', 'sql', 'r', 'python'",-1.0,2,7,4.5,3
2532,2750,2756,Data Scientist,CoRover Private Limited,'Remote',1-5 ,"'r', 'data scientist', 'python'",-1.0,1,5,3.0,3
2571,2794,2800,Data Scientist,PeopleTechGroup,'Hyderabad',5-10 ,"'python', 'java'",-1.0,5,10,7.5,3
2573,2796,2802,Nexdigm Hiring Data Scientist,NEXDIGM PRIVATE LIMITED,'Pune',1-3 ,"'python', 'sql', 'it skills', 'data science'",-1.0,1,3,2.0,3
2579,2802,2808,Principal Data Scientist,Qubit AI,'Hyderabad',5-7 ,"'python', 'it skills'",-1.0,5,7,6.0,3
2583,2807,2813,Drug Discovery Data Scientist,Schrdinger,'Hyderabad',2-5 ,'python',-1.0,2,5,3.5,3
2595,2820,2826,Data Scientist,KOVAI SYSTEMS INDIA PRIVATE LIMITED,'Coimbatore',3-8 ,"'data science', 'python', 'computer science'",-1.0,3,8,5.5,3
2600,2825,2831,Position Data Scientist,Positive Integers Pvt Ltd,'Chennai',2-5 ,"'python', 'sql'",-1.0,2,5,3.5,3
2601,2826,2832,Data Scientist,Peopltech Group,'Hyderabad',5-10 ,"'python', 'java'",-1.0,5,10,7.5,3
2619,2849,2855,Senior CX Data Scientist,Orris Info Lab Private Limited,'Chennai',4-9 ,"'java', 'python'",-1.0,4,9,6.5,3
2629,2860,2866,Data Scientist - Python/Flask/SQL,Siddh recruitech,'Ahmedabad',4-8 ,"'python', 'sql', 'r'",-1.0,4,8,6.0,3
2630,2861,2867,Data Scientist - Python/Spark/Kafka,RS Consultants,'Pune',3-6 ,'python',-1.0,3,6,4.5,3
2638,2869,2875,Data Scientist - Python / SAS,Nestor Services,'Mumbai',3-8 ,"'python', 'sql', 'r', 'it skills'",-1.0,3,8,5.5,3
2648,2879,2885,Data Scientist / Analyst,Adoro,'Mumbai',2-5 ,"'computer science', 'sql', 'python'",-1.0,2,5,3.5,3
2652,2883,2889,Data Scientist - Fraud/Risk Analytics - 3+ Years - Bangalore/Kolkata,CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,"'Kolkata', 'Bangalore'",3-6 ,"'data science', 'python', 'java'",-1.0,3,6,4.5,3
2653,2884,2890,Data Scientist- (3-6 years),CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,'Remote',3-6 ,'python',-1.0,3,6,4.5,3
2655,2886,2892,Hiring For Data Scientist,PROMPT PERSONNEL PRIVATE LIMITED,"'Mumbai', ' Pune', 'Bangalore'",2-7 ,"'data science', 'python'",-1.0,2,7,4.5,3
2674,2907,2913,Data Scientist - Python & SQL | Lululemon,TALENT500 TECH (INDIA) PRIVATE LIMITED,'Bangalore',5-8 ,"'python', 'sql'",-1.0,5,8,6.5,3
2686,2921,2927,Data Scientist (Organic Growth),KWALEE INDIA PRIVATE LIMITED,'Bangalore',2-7 ,"'python', 'sql'",-1.0,2,7,4.5,3
2691,2926,2932,Data Scientist,VOLVO ASSET FINANCE INDIA PRIVATE LIMITED,'Bangalore',2-5 ,"'it skills', 'python'",-1.0,2,5,3.5,3
2701,2937,2943,Machine Learning Data Science Practitioner,Accenture,'Noida',4-6 ,'python',-1.0,4,6,5.0,3
2704,2940,2946,Machine Learning Data Science Practitioner,Accenture,'Pune',4-6 ,'python',-1.0,4,6,5.0,3
2716,2952,2964,Machine Learning Data Science Practitioner,Accenture,'Noida',4-6 ,'python',-1.0,4,6,5.0,3
2719,2955,2967,Machine Learning Data Science Practitioner,Accenture,'Pune',4-6 ,'python',-1.0,4,6,5.0,3
2742,2978,2990,Machine Learning Engineer - Data Modeling/Data Science,Confidential,'Pune\n',4-6 ,"'java', 'python'",-1.0,4,6,5.0,3
2790,3026,3038,Data Scientist - Python,Jubna,'Noida',3-5 ,"'data science', 'python'",-1.0,3,5,4.0,3
2792,3028,3040,Opening with Data Science,PwC,"'Kolkata', ' Hyderabad', ' Pune', ' Ahmedabad', ' Chennai', ' Bangalore', ' Delhi ', 'Mumbai'",2-5 ,"'data science', 'big data', 'python', 'r'",-1.0,2,5,3.5,3
2795,3031,3043,Senior Data Scientist,DECISION POINT PRIVATE LIMITED,"'Gurgaon', 'Chennai\n'",2-5 ,"'python', 'data science'",-1.0,2,5,3.5,3
2829,3067,3079,Lead - Machine Learning,Shiprocket,'Delhi',5-9 ,"'r', 'sql'",-1.0,5,9,7.0,3
2838,3076,3088,Data Scientist,PRI India,'Bangalore',4-8 ,'python',-1.0,4,8,6.0,3
2858,3097,3109,"Senior Engineer, Data Science",Micron Tech,'Hyderabad',4-9 ,"'python', 'java', 'data science', 'artificial intelligence'",-1.0,4,9,6.5,3
2866,3105,3117,Data Scientist,Born Commerce,'Bangalore',5-8 ,"'python', 'r', 'data science', 'artificial intelligence'",-1.0,5,8,6.5,3
2877,3116,3128,Data Scientist,Shell,'Chennai',3-8 ,"'r', 'python', 'data science'",1.0,3,8,5.5,3
2883,3122,3134,TD - Device eCharSoft Engineer,Micron Tech,'Hyderabad',3-5 ,"'python', 'data science'",-1.0,3,5,4.0,3
2914,3154,3166,AI / ML Engineer,KlearExpress,'Gurgaon',2-7 ,"'sql', 'python'",-1.0,2,7,4.5,3
2921,3161,3173,Python Developer - Spark/Hadoop,Venhan Technologies,"'Hyderabad', ' Pune', 'Bangalore'",2-5 ,'python',-1.0,2,5,3.5,3
2923,3163,3175,Analyst - Data Scientist,UPL,'Mumbai',2-3 ,"'python', 'data science'",-1.0,2,3,2.5,3
2978,3220,3232,Manager - Data Scientist - Analytics,Huquo Consulting Pvt. Ltd,'Gurgaon',5-10 ,"'python', 'data science', 'data scientist'",-1.0,5,10,7.5,3
2979,3221,3233,Data Science,Acme Services,'Mumbai',4-9 ,'python',-1.0,4,9,6.5,3
2980,3222,3234,Principal Architect (AI),EXAMROOM.AI India Pvt Ltd,'Bangalore',10-15 ,"'python', 'data science'",-1.0,10,15,12.5,3
2994,3237,3249,Job opening For Data Engineer / Scientist with UK based MNC,Contrado Imaging India Pvt. Ltd.,'Ahmedabad',3-7 ,"'python', 'sql', 'data science'",-1.0,3,7,5.0,3
3001,3244,3256,Machine Learning Seniors,Walking Tree Consultancy Services pvt Ltd,"'Hyderabad', 'NewDelhi'",2-5 ,'python',-1.0,2,5,3.5,3
3002,3245,3257,Analytics Developer - C2,AgreeYa,'Noida',1-8 ,'python',-1.0,1,8,4.5,3
3023,3266,3278,Data Engineer,BRIJ HR SOLLUTIONS,"'Noida', ' Hyderabad', ' Pune', ' Chennai', 'Bangalore'",1-6 ,"'sql', 'python'",-1.0,1,6,3.5,3
3024,3267,3279,Data Science Corporate Trainer - Bengaluru - In Office job,SKILLFLOOR SOLUTIONS PRIVATE LIMITED,'Bangalore',1-6 ,"'python', 'data science'",-1.0,1,6,3.5,3
3043,3286,3298,Data Scientist & Bi Lead,TopGear Consultants Pvt Ltd.,"'Mumbai', 'Pune'",9-14 ,"'python', 'big data', 'r', 'data science'",-1.0,9,14,11.5,3
3046,3289,3301,Data Scientist & Bi Lead,TopGear Consultants Pvt Ltd.,"'Mumbai', 'Pune'",9-14 ,"'python', 'big data', 'r', 'data science'",-1.0,9,14,11.5,3
3053,3296,3308,Team Lead Data Science,HighRadius,'Bhubaneswar',8-13 ,"'java', 'r', 'python'",-1.0,8,13,10.5,3
3066,3309,3321,Technical Trainer - Python / Data Analytics / Data Science / Django,SEVEN MENTOR AND TRAINING PRIVATE LIMITED,'Pune',2-7 ,'python',-1.0,2,7,4.5,3
3079,3322,3334,Machine Learning Data Science Practitioner,Accenture,'Noida',4-6 ,'python',-1.0,4,6,5.0,3
3084,3327,3339,Data Engineer - Python / Machine Learning,Vanguard Talent Hub,'Delhi',6-9 ,'python',-1.0,6,9,7.5,3
3099,3343,3355,Machine Learning Data Science Practitioner,Accenture,'Noida',4-6 ,'python',-1.0,4,6,5.0,3
3104,3348,3360,Data Engineer - Python / Machine Learning,Vanguard Talent Hub,'Delhi',6-9 ,'python',-1.0,6,9,7.5,3
3149,3396,3409,Machine Learning Data Science Practitioner,Accenture,'Pune',4-6 ,'python',-1.0,4,6,5.0,3
3169,3416,3429,Machine Learning Lead / Architect  Wipro,Wipro,"'Hyderabad', ' Pune', ' Chennai', 'Bangalore'",5-10 ,"'it skills', 'python'",-1.0,5,10,7.5,3
3191,3438,3451,Urgent opening For Machine Learning Engineer,Genius Consultants Limited,'Bangalore',5-10 ,'python',-1.0,5,10,7.5,3
3196,3443,3456,Lead - Machine Learning,Shiprocket,'Delhi',5-9 ,"'r', 'sql'",-1.0,5,9,7.0,3
3219,3467,3480,Lead Machine Learning,First Employer,"'Pune', 'Delhi'",5-8 ,'python',-1.0,5,8,6.5,3
3223,3471,3484,Machine Learning Engineer,Quantiphi Analytics Solutions Pvt. Ltd.,"'Mumbai', ' Bangalore', 'Trivandrum'",2-5 ,'python',-1.0,2,5,3.5,3
3226,3474,3487,Research Scientist - Machine Learning/ Artificial Intelligence,Career Maker,'Bangalore',5-10 ,"'python', 'artificial intelligence', 'java'",-1.0,5,10,7.5,3
3245,3494,3507,Machine Learning Engineer,Confidential,"'Mumbai', 'Bangalore'",3-5 ,"'python', 'r'",-1.0,3,5,4.0,3
3254,3503,3516,Machine Learning Engineer,PEOPLESTRONG TECHNOLOGIES PRIVATE LIMITED,"'Gurgaon', 'Delhi'",3-5 ,'python',-1.0,3,5,4.0,3
3262,3511,3524,Job | Hiring Machine Learning (Python & SQL) - Photon,Photon,"'Chennai', 'Bangalore'",5-10 ,"'it skills', 'python'",-1.0,5,10,7.5,3
3271,3521,3534,Trainee-freshers-machine Learning,Aficionado Technologies Pvt Ltd,'Bangalore',0-0 ,'python',-1.0,0,0,0.0,3
3276,3526,3539,"Python Developer / AI Developer - Django, Machine Learning interns",Amar Technolabs Private Limited,'Ahmedabad',0-3 ,'python',-1.0,0,3,1.5,3
3278,3528,3541,Machine Learning Engineer - Data Modeling/Data Science,Confidential,'Pune\n',4-6 ,"'java', 'python'",-1.0,4,6,5.0,3
3282,3532,3545,"Machine Learning Expert, AI Based Tech Company",The Recruiters,"'Hyderabad', ' Gurgaon', 'Bangalore'",4-8 ,'python',-1.0,4,8,6.0,3
3295,3546,3559,Data Scientist (Machine Learning /AI),Mastermind Network,'Gurgaon',4-6 ,"'python', 'data science', 'artificial intelligence'",-1.0,4,6,5.0,3
3296,3547,3560,Data Scientist (Machine Learning /AI),Mastermind Network,'Delhi',4-6 ,"'python', 'data science', 'artificial intelligence'",-1.0,4,6,5.0,3
3299,3550,3563,Computer Vision/Image Processing & Machine Learning/Deep Learning,SIDDHI SOFTECH,'Vadodara',0-5 ,'python',-1.0,0,5,2.5,3
3338,3595,3608,Machine Learning Engineer,Phoenix Robotix Pvt. Ltd.,'Bhubaneshwar',0-3 ,"'sql', 'python'",-1.0,0,3,1.5,3
3350,3608,3621,Python Developer - Machine Learning Algorithms,Infonixpro Consulting,"'Kolkata', 'Bangalore'",2-7 ,'python',-1.0,2,7,4.5,3
3393,3652,3665,Machine learning Engineers,vn softsol,'Noida',4-6 ,'python',-1.0,4,6,5.0,3
3397,3656,3669,Machine Learning Engineer,JMoon Technologies Pvt. Ltd.,'Delhi',2-5 ,'python',-1.0,2,5,3.5,3
3421,3682,3695,Senior Machine Learning Engineer,Bigshyft Hiring for PayU Finance,"'Mumbai', ' Gurgaon', 'Bangalore'",4-9 ,"'python', 'sql'",-1.0,4,9,6.5,3
3429,3690,3703,Machine Learning Seniors,Walking Tree Consultancy Services pvt Ltd,"'Hyderabad', 'NewDelhi'",2-5 ,'python',-1.0,2,5,3.5,3
3437,3698,3711,Lead Data Scientist - Machine Learning | Advance Auto Parts,TALENT500 TECH (INDIA) PRIVATE LIMITED,'Hyderabad',8-11 ,"'data science', 'python'",-1.0,8,11,9.5,3
3439,3700,3713,Data Analyst - R/Python/Machine Learning Algorithms,Huquo Consulting Pvt. Ltd,'Delhi',3-5 ,"'r', 'python'",-1.0,3,5,4.0,3
3444,3705,3718,Machine Learning Engineer,Bigshyft Hiring for PayU Finance,"'Mumbai', ' Gurgaon', 'Bangalore'",2-5 ,'python',-1.0,2,5,3.5,3
3446,3707,3720,Speech Scientist - Artificial Intelligence/ Machine Learning,Career Maker,'Noida',2-6 ,"'java', 'python', 'data science'",-1.0,2,6,4.0,3
3460,3721,3734,Software Engineer-Machine Learning-Revenue Science,Twitter,'Bangalore',1-4 ,"'python', 'java', 'computer science'",-1.0,1,4,2.5,3
3563,3828,3841,"Machine Learning Engineer, Image Processing",Hubino Technologies Pvt Ltd,'Chennai',2-5 ,"'python', 'computer science'",-1.0,2,5,3.5,3
3564,3829,3842,"R&D - NLP, Machine Learning (Java, C#, C )",Career Makers,'NewDelhi',5-10 ,"'python', 'java'",-1.0,5,10,7.5,3
3566,3831,3844,"R&D - NLP, Machine Learning (Java, C#, C )",CAREER MAKERS,"'New Delhi', 'Delhi'",5-10 ,'python',-1.0,5,10,7.5,3
3567,3832,3845,"R&D - NLP, Machine Learning (Java, C#, C )",CAREER MAKERS,"'New Delhi', 'Delhi'",5-10 ,'python',-1.0,5,10,7.5,3
3568,3833,3846,"R&D - NLP, Machine Learning (Java, C#, C )",CAREER MAKERS,'NewDelhi',3-8 ,'python',-1.0,3,8,5.5,3
3596,3861,3874,Machine Learning Scientist,CAREER MAKERS,'Bangalore',5-10 ,"'python', 'java'",-1.0,5,10,7.5,3
3614,3881,3894,Machine Learning Engineer - Deep Learning Startup,Connexions,'Bangalore',1-2 ,"'java', 'python'",-1.0,1,2,1.5,3
3618,3886,3899,Junior Machine Learning Engineer,Talent Corner HR Services Pvt Ltd,'Bangalore',3-5 ,'python',-1.0,3,5,4.0,3
3652,3925,3938,Machine Learning Application Lead,Accenture,'Bangalore',15-18 ,'python',-1.0,15,18,16.5,3
3655,3928,3941,Remote Machine Learning Developer,Scopic Software,'remote',3-7 ,'python',-1.0,3,7,5.0,3
3675,3949,3962,Engineer - Machine Learning,SVKMs Narsee Monjee Institute of Management Studies - NMIMS,'Mumbai',6-10 ,"'java', 'python'",-1.0,6,10,8.0,3
3678,3952,3965,MACHINE LEARNING ENGINEER,iMerit Technology Services,'Kolkata',1-4 ,"'it skills', 'python', 'computer science'",-1.0,1,4,2.5,3
3727,4001,4014,"R&D - NLP, Machine Learning (Java, C#, C )",CAREER MAKERS,'Bangalore',3-8 ,'python',-1.0,3,8,5.5,3
3735,4009,4022,Machine Learning Science Leader,CareerXperts Consulting,'Bangalore',6-10 ,'python',-1.0,6,10,8.0,3
3737,4011,4024,Machine Learning Science Leader,CareerXperts Consulting,'Bengaluru',7-12 ,"'python', 'java'",-1.0,7,12,9.5,3
3738,4012,4025,"R&D - NLP, Machine Learning (Java, C#, C )",CAREER MAKERS,'Bangalore',5-10 ,"'python', 'java'",-1.0,5,10,7.5,3
3764,4040,4053,Senior Tech Lead - Machine Learning,V2Solutions,'Mumbai',8-12 ,'python',-1.0,8,12,10.0,3
3790,4069,4082,Machine Learning Manager - R/Python/Java,Career Maker,'Hyderabad',3-8 ,"'java', 'r', 'python'",-1.0,3,8,5.5,3
3791,4070,4083,Machine Learning One Of the Renowned Brand,RHODOKS CONSULTANCY AND MANPOWER SOLUTIONS PRIVATE LIMITED,"'Hyderabad', ' Pune', ' Gurgaon', ' Chennai', ' Bangalore', 'Delhi'",5-10 ,"'python', 'it skills'",-1.0,5,10,7.5,3
3798,4077,4090,Voice AI Engineer - Neural Networks,Ezeiatech Systems Private Limited,'Gurgaon',0-5 ,"'java', 'python'",-1.0,0,5,2.5,3
3799,4078,4091,Software Engineer,Infogain India (P) Ltd.,'Noida',0-2 ,'python',-1.0,0,2,1.0,3
3800,4079,4092,Machine Learning Developer,sureevents,'Kochi',3-6 ,'python',-1.0,3,6,4.5,3
3814,4093,4106,Analytics India Magazine - Data Scientist - NLP/R/Python,AIM recruits,"'Mumbai', ' Pune', ' Chennai', ' Gurgaon', 'Bangalore'",5-7 ,"'r', 'python', 'sql'",1.0,5,7,6.0,3
3816,4095,4108,Opening with Data Science,PwC,"'Kolkata', ' Hyderabad', ' Pune', ' Ahmedabad', ' Chennai', ' Bangalore', ' Delhi ', 'Mumbai'",2-5 ,"'data science', 'big data', 'python', 'r'",-1.0,2,5,3.5,3
3818,4097,4110,Data Scientist - Python,Jubna,'Noida',3-5 ,"'data science', 'python'",-1.0,3,5,4.0,3
3840,4119,4138,Senior Data Engineer,First Employer,"'Pune', 'Delhi'",7-10 ,"'python', 'it skills'",-1.0,7,10,8.5,3
3844,4123,4142,Hiring Deep Learning Engineer For Bangalore & Kochi,Ignitarium Technology Solutions Private Limited,"'Kochi', 'Bangalore'",4-9 ,'python',-1.0,4,9,6.5,3
3845,4124,4143,Hiring Deep Learning Engineer For Bangalore & Kochi,Ignitarium Technology Solutions Private Limited,"'Kochi', 'Bangalore'",4-9 ,'python',-1.0,4,9,6.5,3
3846,4125,4144,Hiring Deep Learning Engineer For Bangalore & Kochi,Ignitarium Technology Solutions Private Limited,"'Kochi', 'Bangalore'",4-9 ,'python',-1.0,4,9,6.5,3
3848,4127,4146,Senior Engineer-Automation(Ansible/Puppet & Prometheus/ Grafana),Dell,'Bangalore',6-11 ,'python',-1.0,6,11,8.5,3
3853,4132,4151,Associate Professional - Data Scientist / Analytics,Sutherland Global Services Inc,'Bangalore',4-8 ,"'python', 'r', 'sql', 'it skills'",-1.0,4,8,6.0,3
3858,4137,4156,Data Scientist,Capgemini,'Mumbai',6-9 ,"'r', 'python'",-1.0,6,9,7.5,3
3863,4142,4161,Audio ML Deep Learning Specialist,Sony,'Bangalore',2-5 ,'python',-1.0,2,5,3.5,3
3876,4158,4177,Data Scientist,PRI India,'Bangalore',4-8 ,'python',-1.0,4,8,6.0,3
